loan_id,customer_id,loan_amount,interest_rate,repayment_term
825,15102,23964.9,0.0674,2
826,75950,13610.99,0.0946,4
827,16327,75825.47,0.0888,5
828,71128,18437.28,0.0956,3
829,52442,15411.98,0.0659,4
830,18286,83801.11,0.0742,1
831,22877,33330.91,0.0565,4
832,79925,93482.1,0.0568,4
833,39692,79715.73,0.0977,4
834,73466,70418.88,0.0752,2
835,11560,79199.58,0.0938,2
836,48098,98996.46,0.0674,2
837,82680,58568.3,0.098,5
838,23704,58027.72,0.0947,1
839,95999,83836.35,0.0995,2
840,5950,41367.0,0.0701,1
841,11061,5538.21,0.0876,1
842,47664,50298.35,0.0749,5
843,96752,85206.21,0.0971,5
844,11708,37184.12,0.0614,3
845,79788,88506.29,0.0663,5
846,25418,89124.52,0.0959,3
847,94783,45979.09,0.066,5
848,37051,85417.92,0.0959,5
849,94494,74221.16,0.0599,4
850,78403,78716.92,0.0639,2
851,62989,71001.37,0.0788,4
852,59389,33088.48,0.0936,5
853,53779,10933.95,0.0658,3
854,51772,45987.91,0.0866,4
855,25547,1905.54,0.0921,2
856,95633,47164.38,0.052,1
857,71841,71246.34,0.0883,2
858,72925,3558.06,0.0766,1
859,82621,47923.98,0.068,2
860,51896,36344.33,0.062,5
861,43653,97901.3,0.061,2
862,2816,22229.49,0.0764,4
863,61532,19486.77,0.0578,3
864,49788,55299.81,0.099,1
865,95196,57462.03,0.0697,1
866,33763,73332.75,0.057,2
867,88758,45888.18,0.0911,4
868,12341,57050.66,0.0576,3
869,87165,96760.79,0.0538,1
870,49526,15670.63,0.0723,4
871,32085,20454.87,0.0804,1
872,18990,99041.37,0.0737,3
873,81474,2429.29,0.0567,2
874,12194,49168.58,0.0777,2
875,72068,9294.86,0.0684,4
876,4467,17346.95,0.099,3
877,65633,69407.42,0.0605,4
878,72131,6286.76,0.0798,2
879,11892,37250.61,0.0985,4
880,34326,51618.82,0.0779,2
881,93088,1033.09,0.0571,3
882,1698,94577.17,0.0812,4
883,51172,41913.82,0.0527,2
884,59299,26358.75,0.0773,5
885,33106,61370.6,0.0829,4
886,30914,97231.49,0.0757,3
887,80515,80115.16,0.092,2
888,36619,62554.74,0.0828,5
889,39736,47420.16,0.0778,4
890,53948,54146.74,0.0981,4
891,88247,18724.02,0.0993,1
892,12580,48974.13,0.0718,1
893,21941,78138.91,0.0936,2
894,90705,17652.21,0.0862,2
895,4487,40036.35,0.0587,1
896,89882,53976.87,0.0518,1
897,36082,40676.45,0.0843,3
898,76553,18357.25,0.0969,4
899,37750,73636.37,0.0799,4
900,25865,21358.49,0.0637,5
901,26012,26847.38,0.0705,4
902,68682,33057.91,0.0954,4
903,4930,13915.94,0.0682,1
904,66094,60271.88,0.0737,2
905,58302,2208.44,0.0692,3
906,16122,12566.82,0.0853,3
907,34673,4520.47,0.0936,1
908,15235,79571.29,0.0782,1
909,25051,28996.03,0.0917,4
910,49653,76283.09,0.0815,2
911,91856,90258.56,0.0626,5
912,3461,70584.41,0.0596,2
913,49292,24862.7,0.0712,3
914,43921,46480.49,0.0737,3
915,20747,1926.48,0.0563,3
916,22349,91610.95,0.0523,4
917,65776,87949.05,0.0693,3
918,96650,23262.91,0.0551,2
919,53827,17292.8,0.0722,5
920,58199,9795.53,0.052,3
921,87742,74481.79,0.0818,4
922,89124,2317.71,0.081,4
923,60297,19953.88,0.0675,4
924,23832,42790.8,0.0869,4
925,79699,34805.49,0.0649,5
926,21934,6008.01,0.0957,1
927,44413,45217.52,0.0661,5
928,32666,79990.11,0.0641,2
929,56860,49683.31,0.0585,3
930,78794,96617.61,0.0959,1
931,86452,99051.8,0.0706,4
932,85212,70304.94,0.0824,4
933,63714,94988.04,0.0607,4
934,49766,5789.08,0.0824,1
935,97667,68031.58,0.0991,1
936,48775,49460.31,0.0665,4
937,42538,40466.02,0.0616,1
938,73334,20007.93,0.0992,5
939,76820,78536.63,0.0666,5
940,35376,60278.72,0.0767,4
941,50410,41059.37,0.0783,4
942,62995,85532.23,0.0713,2
943,88080,85101.1,0.0579,1
944,37447,60620.55,0.0826,2
945,20560,78709.91,0.0872,2
946,5778,30816.03,0.0728,4
947,96592,11635.46,0.0548,1
948,13823,71243.27,0.0666,3
949,83555,73982.57,0.0913,1
950,62995,14557.44,0.0809,5
951,35092,65325.68,0.0904,4
952,93662,61654.18,0.0896,5
953,62489,53068.49,0.085,1
954,47314,99787.92,0.0833,5
955,49328,28852.05,0.0819,2
956,49874,94910.96,0.0778,5
957,19971,4540.24,0.0849,2
958,93677,52398.04,0.0517,1
959,15903,50258.8,0.0929,4
960,12041,98013.71,0.0899,2
961,61045,81486.36,0.077,2
962,70538,96269.19,0.0515,4
963,93848,17678.45,0.0904,4
964,93188,16784.98,0.0693,5
965,86822,3224.05,0.0888,4
966,54079,83316.24,0.0721,3
967,2444,30552.17,0.0787,1
968,73915,73556.61,0.0522,2
969,75978,64353.92,0.0762,5
970,46184,46116.44,0.0903,4
971,85501,33076.29,0.051,4
972,94450,42847.4,0.0696,2
973,16074,19570.9,0.0878,2
974,66796,59070.87,0.099,5
975,63820,58066.42,0.0711,2
976,12538,71585.97,0.0578,1
977,19515,72511.91,0.0581,3
978,722,57282.28,0.0705,4
979,26677,4600.15,0.0945,5
980,67519,78186.69,0.0948,1
981,18786,98490.13,0.0694,5
982,9040,90276.02,0.0927,5
983,47859,23937.37,0.0626,5
984,13987,65388.23,0.0984,4
985,89344,79374.59,0.0954,4
986,76668,68525.88,0.0714,2
987,21832,74917.96,0.0548,3
988,14102,68867.43,0.0974,3
989,24598,59017.96,0.0717,3
990,22812,72532.61,0.0827,3
991,68794,42329.87,0.0825,3
992,42874,47056.28,0.0802,2
993,49128,31565.46,0.0621,2
994,30811,79487.99,0.0706,4
995,96583,68875.0,0.0936,3
996,2350,91844.04,0.0548,4
997,65552,62344.24,0.0617,4
998,27869,18183.87,0.0901,5
999,56668,84934.9,0.0806,2
1000,40438,80346.74,0.0989,5
1001,22240,23357.75,0.0666,5
1002,45190,32434.92,0.0843,5
1003,36171,81616.37,0.0885,4
1004,9966,39167.44,0.0609,1
1005,48234,47635.37,0.0725,3
1006,78913,91278.98,0.0804,2
1007,41449,35681.29,0.0989,5
1008,20533,57589.66,0.0589,3
1009,1844,92010.49,0.0586,3
1010,46535,26015.97,0.0693,3
1011,94024,82076.35,0.0502,1
1012,96589,11189.91,0.0779,4
1013,58070,38094.79,0.0506,4
1014,75799,17547.61,0.084,2
1015,87532,78832.83,0.0817,3
1016,13165,30291.35,0.0894,2
1017,93373,75847.75,0.0642,5
1018,36577,28619.45,0.0541,2
1019,28905,78569.85,0.0773,5
1020,591,40200.55,0.0916,2
1021,56720,39268.19,0.0996,3
1022,93967,43141.67,0.0741,1
1023,90652,66936.17,0.084,5
1024,54996,83958.18,0.0645,1
1025,64549,79694.33,0.0946,1
1026,67909,34617.75,0.069,3
1027,39995,37511.89,0.0962,3
1028,62801,83224.22,0.0831,1
1029,76655,22301.58,0.0698,4
1030,64945,21935.49,0.0785,4
1031,45001,54523.34,0.0798,3
1032,47340,33974.92,0.057,5
1033,23805,47948.42,0.0984,1
1034,36287,99923.13,0.0539,5
1035,26927,32249.11,0.096,3
1036,53555,29204.84,0.0844,2
1037,27519,27604.67,0.0534,5
1038,2467,3181.72,0.0807,2
1039,4048,40769.42,0.0558,5
1040,80482,4833.8,0.0706,4
1041,35157,29854.45,0.0868,4
1042,54579,92858.39,0.0924,2
1043,94285,9746.02,0.0635,3
1044,17896,59327.33,0.0957,1
1045,8339,88075.75,0.0733,4
1046,37190,12922.06,0.0912,4
1047,23707,8870.3,0.052,3
1048,56813,24593.44,0.0806,5
1049,98038,66469.04,0.0915,4
1050,43876,71746.2,0.0638,4
1051,48141,99817.79,0.0954,5
1052,31921,69382.31,0.0979,3
1053,68002,61778.53,0.0998,5
1054,44731,72001.45,0.0778,3
1055,453,8962.65,0.0993,1
1056,87637,57143.51,0.0913,2
1057,56770,86833.5,0.0656,3
1058,74694,15685.88,0.0619,2
1059,882,43953.12,0.0889,2
1060,25322,46249.09,0.0911,2
1061,1438,46889.55,0.0536,5
1062,42974,88479.9,0.0697,1
1063,66109,83921.54,0.0795,2
1064,36979,53831.9,0.0676,4
1065,70342,29570.13,0.0846,4
1066,37674,83908.74,0.0799,4
1067,91606,4862.26,0.09,3
1068,44254,6166.6,0.072,1
1069,44810,25856.33,0.0847,2
1070,26601,42140.42,0.0652,5
1071,30435,16436.42,0.0609,4
1072,41735,26454.59,0.0804,1
1073,39950,89589.9,0.0546,2
1074,50809,81854.37,0.0911,1
1075,52664,51124.01,0.0731,5
1076,43973,38619.6,0.0856,3
1077,72074,61188.04,0.0873,4
1078,84082,88815.12,0.0684,1
1079,35590,9924.28,0.0698,4
1080,68522,12633.49,0.0944,2
1081,15710,33057.45,0.0839,5
1082,32899,98892.97,0.0675,4
1083,71720,31678.73,0.0716,4
1084,71605,80164.17,0.0613,5
1085,52887,97642.88,0.0531,1
1086,90379,96215.11,0.0756,3
1087,73098,17477.24,0.0993,2
1088,9957,5042.66,0.0692,2
1089,35569,69453.86,0.0911,3
1090,96398,65782.17,0.0625,1
1091,66352,4259.43,0.0575,5
1092,84832,28751.64,0.0864,2
1093,59721,8138.86,0.0605,1
1094,28468,99949.12,0.0733,1
1095,43075,22711.25,0.0521,4
1096,91262,80068.23,0.0504,3
1097,29940,53110.58,0.059,5
1098,27121,11830.57,0.098,1
1099,5478,20644.38,0.0919,1
1100,28617,42557.63,0.0741,5
1101,93750,59329.96,0.0816,5
1102,59790,4330.83,0.0969,1
1103,26503,34205.5,0.0854,4
1104,9095,80413.22,0.0927,1
1105,8036,1084.53,0.0743,5
1106,61651,41624.14,0.0925,5
1107,12222,32325.92,0.0589,4
1108,27433,99213.27,0.0697,4
1109,1372,38377.35,0.0805,5
1110,82911,14869.39,0.0559,2
1111,69027,41266.02,0.0951,2
1112,15754,21432.08,0.0543,4
1113,68749,78062.91,0.0844,5
1114,23742,86276.0,0.0959,5
1115,95367,98465.29,0.058,2
1116,52745,96775.48,0.0626,5
1117,51170,63179.23,0.0913,3
1118,84634,58041.77,0.0621,5
1119,46948,14790.38,0.0601,4
1120,73906,6755.57,0.0516,2
1121,45408,39023.09,0.0995,5
1122,32833,25616.97,0.0694,3
1123,21622,38812.14,0.0714,4
1124,92646,21168.63,0.0525,5
1125,90786,75807.8,0.0732,2
1126,53147,28133.04,0.0507,1
1127,74403,93907.85,0.084,2
1128,29642,61699.82,0.0821,2
1129,95194,22881.75,0.0911,2
1130,93631,71808.97,0.0716,2
1131,23242,73118.59,0.0604,2
1132,93385,39431.93,0.0969,4
1133,13967,70783.45,0.0984,2
1134,70899,28341.36,0.0957,4
1135,1809,43568.03,0.0604,3
1136,88268,74551.67,0.0797,4
1137,57505,76622.2,0.0799,4
1138,79521,60866.26,0.0987,5
1139,4378,52186.02,0.0598,2
1140,91862,99319.29,0.0574,3
1141,38442,66275.43,0.06,1
1142,50037,84473.32,0.0766,4
1143,6410,28462.47,0.0745,2
1144,85852,87701.13,0.0585,2
1145,83110,56676.06,0.0642,3
1146,22220,63685.4,0.0747,4
1147,82676,23482.71,0.0956,2
1148,16000,61697.39,0.0698,5
1149,52724,27690.06,0.0568,4
1150,35193,15153.01,0.0975,3
1151,57615,70683.1,0.0548,2
1152,81994,25633.93,0.0654,4
1153,30300,33192.47,0.0577,5
1154,50405,4434.88,0.087,4
1155,18264,58373.19,0.0728,3
1156,59801,2467.07,0.0884,5
1157,83511,73005.87,0.0753,3
1158,4799,31568.71,0.0519,4
1159,97711,52920.05,0.0848,2
1160,78894,35283.64,0.0926,4
1161,68141,27539.98,0.0903,3
1162,76683,5313.93,0.088,3
1163,41624,42490.79,0.094,2
1164,67946,51674.92,0.0928,2
1165,56102,47867.27,0.0828,3
1166,99230,7983.63,0.0627,1
1167,29244,87904.04,0.0794,5
1168,78081,80367.72,0.0503,1
1169,77375,8120.21,0.0814,5
1170,2941,48432.16,0.0665,5
1171,85608,72429.6,0.0784,1
1172,31573,45084.62,0.0643,4
1173,72904,24745.04,0.0647,5
1174,5604,24152.5,0.0664,1
1175,55902,7848.28,0.0703,1
1176,43549,3391.34,0.0522,5
1177,73283,29095.91,0.0637,5
1178,37024,14991.33,0.0562,1
1179,55375,39090.44,0.0903,5
1180,7016,4438.15,0.0798,2
1181,41327,78408.73,0.0619,2
1182,16532,13909.33,0.0949,5
1183,20150,56216.23,0.0973,4
1184,805,12969.57,0.0866,3
1185,70088,2829.49,0.088,5
1186,38249,7168.1,0.0592,1
1187,31073,71900.2,0.0959,1
1188,79041,30419.11,0.0861,5
1189,57936,75503.86,0.0607,5
1190,3834,62940.42,0.0641,4
1191,66129,98755.78,0.0939,5
1192,48145,81491.74,0.067,4
1193,52142,51613.95,0.0755,1
1194,46754,45463.36,0.0576,3
1195,21094,88443.89,0.0782,4
1196,89064,53324.24,0.0866,4
1197,98427,21260.57,0.0825,3
1198,44497,82017.18,0.0638,4
1199,49223,15960.63,0.0866,3
1200,53635,60766.69,0.0985,2
1201,92642,27679.05,0.0779,2
1202,61226,8042.15,0.0611,5
1203,36765,38784.62,0.0583,4
1204,48937,28785.99,0.0654,4
1205,29352,73585.95,0.0717,4
1206,77308,25208.48,0.0899,2
1207,97725,14791.45,0.0822,2
1208,91624,47961.51,0.0771,5
1209,31941,49372.68,0.0959,3
1210,80706,74367.59,0.0735,2
1211,7134,21071.55,0.0689,2
1212,87275,67689.46,0.061,4
1213,32917,96316.59,0.0918,1
1214,47591,43433.24,0.0936,4
1215,97580,80224.28,0.0548,2
1216,66937,2703.01,0.0688,5
1217,67650,21762.92,0.0958,2
1218,83146,66739.63,0.0906,2
1219,59051,68002.66,0.0516,5
1220,68385,10235.33,0.0748,5
1221,14790,94756.31,0.0677,2
1222,90423,75866.65,0.0677,2
1223,8168,59146.84,0.0918,3
1224,74671,16488.21,0.0589,4
1225,76092,53326.58,0.0751,4
1226,66571,75094.27,0.0628,5
1227,5430,68895.27,0.0789,1
1228,20157,88923.09,0.0962,1
1229,25546,78817.86,0.0538,4
1230,68011,71979.52,0.0555,3
1231,79760,28392.7,0.0935,5
1232,70579,84279.59,0.0737,4
1233,58114,2122.11,0.0902,1
1234,3529,16484.13,0.0889,1
1235,74084,43686.57,0.0682,1
1236,115,2120.83,0.0555,5
1237,67841,16247.63,0.0829,1
1238,91567,56573.78,0.0546,5
1239,91046,70578.8,0.071,4
1240,26105,73060.61,0.0851,5
1241,20850,2587.28,0.0621,1
1242,91762,79666.72,0.0957,1
1243,15127,77490.64,0.0703,5
1244,32182,91494.13,0.0898,1
1245,71805,56391.16,0.0986,5
1246,48691,92685.55,0.071,1
1247,70037,99123.34,0.0885,1
1248,81876,48555.69,0.089,3
1249,57753,69601.76,0.0571,1
1250,31431,45996.7,0.0566,3
1251,60639,52726.78,0.0531,3
1252,71403,10190.84,0.0877,5
1253,73469,7110.22,0.0641,5
1254,11973,61210.43,0.0516,3
1255,64086,39608.05,0.0715,3
1256,27917,31246.83,0.0768,2
1257,20267,28400.22,0.0593,5
1258,43269,14972.3,0.0635,1
1259,6184,79296.52,0.0502,2
1260,85922,19873.29,0.0599,5
1261,89095,91242.21,0.0793,4
1262,3452,99715.36,0.0555,5
1263,5385,81765.59,0.0514,5
1264,10711,47746.34,0.0913,5
1265,48705,58137.27,0.0777,3
1266,43854,42970.63,0.0573,4
1267,82001,50256.86,0.0824,3
1268,20056,8944.16,0.0785,2
1269,18078,87021.18,0.0662,4
1270,69206,90602.35,0.0522,1
1271,87001,41961.44,0.0866,3
1272,23246,86282.9,0.0622,1
1273,50951,14495.61,0.0944,4
1274,43638,30265.12,0.076,5
1275,38820,78907.02,0.093,5
1276,34750,19367.16,0.0634,2
1277,55954,7936.65,0.0872,2
1278,37675,83999.67,0.064,2
1279,95279,50507.71,0.068,4
1280,76849,73790.68,0.0857,2
1281,34551,81958.39,0.0679,4
1282,9987,93030.55,0.0738,5
1283,4844,12252.26,0.0786,2
1284,45797,69982.18,0.0883,5
1285,64426,49754.5,0.065,5
1286,13242,90904.97,0.0781,1
1287,84933,54394.01,0.0646,1
1288,24280,97810.44,0.0994,1
1289,1757,9928.05,0.0521,3
1290,23997,20928.54,0.0742,2
1291,71283,6083.36,0.0975,1
1292,27276,91091.88,0.0938,1
1293,12529,53694.92,0.0743,4
1294,8510,40155.9,0.0605,4
1295,3724,72518.85,0.0546,3
1296,21678,27069.67,0.0771,3
1297,95590,60276.05,0.097,3
1298,41037,64520.38,0.0607,3
1299,98046,15231.25,0.0923,4
1300,95854,99004.99,0.0814,1
1301,9200,76331.27,0.0607,2
1302,9511,12365.67,0.0894,4
1303,95482,55349.11,0.0741,2
1304,97025,51946.6,0.0926,2
1305,86984,3623.77,0.091,3
1306,8293,26181.26,0.0674,5
1307,47485,50447.21,0.0969,3
1308,40460,40944.45,0.0944,1
1309,59893,94096.89,0.0665,2
1310,29408,43342.0,0.062,3
1311,78925,77094.34,0.0796,1
1312,72375,6844.19,0.0938,4
1313,34884,56354.33,0.0506,2
1314,5972,63620.67,0.0927,3
1315,93564,83961.84,0.0927,4
1316,45270,72033.65,0.0913,5
1317,50471,96604.4,0.0623,2
1318,44791,84213.84,0.0945,4
1319,50751,29645.44,0.0936,5
1320,15676,7926.95,0.0948,2
1321,56417,91466.18,0.0645,1
1322,52092,65822.12,0.0532,5
1323,8964,45651.46,0.055,1
1324,78023,29427.33,0.067,4
1325,66561,5564.96,0.0937,4
1326,52830,69580.95,0.0719,1
1327,17598,30766.38,0.0602,3
1328,39912,4572.13,0.0655,4
1329,64240,70934.87,0.0538,5
1330,88948,73786.56,0.0621,3
1331,60973,49145.07,0.0521,5
1332,19618,2736.34,0.0501,2
1333,84389,41459.97,0.073,3
1334,1908,68705.35,0.0938,1
1335,3651,72670.7,0.092,2
1336,87475,74251.72,0.0753,2
1337,55267,18526.01,0.095,4
1338,33107,75003.06,0.0652,4
1339,62783,82137.13,0.0836,4
1340,92740,53318.48,0.0815,1
1341,32589,40624.71,0.0538,5
1342,59221,61069.99,0.0775,3
1343,92039,98899.63,0.0741,5
1344,13912,89826.93,0.0912,5
1345,75068,63174.73,0.067,4
1346,14079,44536.08,0.0997,2
1347,3093,27054.84,0.069,4
1348,66713,24736.73,0.0718,1
1349,61601,20893.12,0.0953,4
1350,25622,91481.0,0.0983,3
1351,28211,50605.44,0.0967,5
1352,13685,1701.24,0.0983,5
1353,39731,56009.67,0.0825,2
1354,37680,58184.19,0.0781,5
1355,78482,75097.81,0.0736,1
1356,9072,61652.91,0.0586,1
1357,73274,19336.98,0.0642,2
1358,68758,72427.15,0.0753,5
1359,93372,21805.42,0.0611,2
1360,77626,47754.96,0.0798,1
1361,55933,56019.1,0.0818,4
1362,80033,9084.91,0.0595,2
1363,62816,71362.52,0.0775,2
1364,68933,70597.68,0.0655,1
1365,28224,31995.89,0.0828,4
1366,72942,51539.98,0.0849,1
1367,58942,44367.42,0.0962,4
1368,55425,69811.38,0.085,1
1369,66686,1392.75,0.0617,1
1370,17055,6932.26,0.0717,4
1371,83799,29504.59,0.0782,4
1372,93960,99612.5,0.0538,4
1373,10439,46457.47,0.0517,5
1374,27640,56051.93,0.089,2
1375,11033,99366.3,0.087,4
1376,38132,92693.56,0.0904,3
1377,26568,64626.19,0.0685,1
1378,94362,38230.48,0.0523,5
1379,95047,58801.48,0.0848,5
1380,76090,24734.73,0.0526,5
1381,53082,78699.26,0.0634,2
1382,1196,88248.44,0.0682,3
1383,85234,66652.1,0.0792,4
1384,6437,42146.25,0.0895,3
1385,300,58020.99,0.0922,3
1386,88690,62572.34,0.0872,2
1387,13223,30205.12,0.0545,4
1388,16059,26828.68,0.0592,3
1389,56118,54699.5,0.0805,4
1390,7023,32848.12,0.0622,3
1391,81899,71569.46,0.082,1
1392,15960,20251.27,0.0666,5
1393,58575,49214.68,0.0842,4
1394,38523,83257.17,0.0753,2
1395,20472,79133.65,0.094,2
1396,43826,62684.51,0.0911,1
1397,88917,83764.37,0.098,4
1398,14645,29351.2,0.0654,2
1399,51943,71922.15,0.0807,4
1400,57351,95506.13,0.0579,4
1401,65418,64272.07,0.0858,3
1402,99876,44779.0,0.0731,1
1403,3669,67710.32,0.099,3
1404,22059,5932.03,0.0611,4
1405,77568,10039.43,0.081,2
1406,98623,3626.76,0.0595,1
1407,50938,42562.72,0.0894,1
1408,15951,63043.88,0.0582,2
1409,60722,12171.99,0.0988,5
1410,12445,45912.23,0.0611,2
1411,60869,74462.97,0.0895,3
1412,91677,26505.35,0.0606,5
1413,90181,28923.66,0.0778,1
1414,9555,59448.47,0.0797,1
1415,97334,93723.34,0.0646,4
1416,55197,31376.94,0.0696,3
1417,66753,64573.88,0.0684,4
1418,43830,51885.85,0.0599,2
1419,69680,1597.53,0.0865,1
1420,35925,76877.93,0.0944,2
1421,77741,8685.27,0.0763,5
1422,79647,43851.15,0.091,5
1423,34850,92142.94,0.0974,1
1424,97786,50182.91,0.0991,1
1425,64268,95885.07,0.0537,2
1426,70116,53740.02,0.0964,3
1427,59009,61346.13,0.0729,1
1428,73357,76524.57,0.0793,2
1429,66380,9296.53,0.0518,1
1430,56284,17788.85,0.0918,3
1431,43219,35406.86,0.0781,5
1432,1315,2659.25,0.0816,3
1433,2270,66232.44,0.0784,2
1434,18104,78059.68,0.0982,2
1435,51354,12416.13,0.0509,4
1436,90775,97162.76,0.0885,4
1437,39048,20763.67,0.0745,1
1438,55958,6678.08,0.0577,3
1439,27492,38174.58,0.072,4
1440,57725,45459.33,0.0736,2
1441,21079,90126.15,0.0638,4
1442,53317,38841.35,0.0545,4
1443,93054,2609.28,0.0857,4
1444,57547,27863.28,0.0739,2
1445,33841,13967.67,0.0842,1
1446,27653,55464.18,0.087,5
1447,28965,67314.35,0.0725,4
1448,2200,43829.0,0.0757,2
1449,54265,72228.57,0.0684,1
1450,98480,31249.33,0.0532,4
1451,84934,94545.4,0.0736,5
1452,66005,71433.81,0.0594,2
1453,13835,26671.54,0.0946,3
1454,59157,86897.2,0.0972,2
1455,64984,77325.87,0.0644,1
1456,78976,14497.35,0.0857,3
1457,45424,66051.48,0.0804,1
1458,37044,66388.23,0.0719,1
1459,66888,36399.15,0.0599,5
1460,73914,42250.95,0.1,4
1461,27500,52652.11,0.0814,2
1462,90905,70182.05,0.0683,3
1463,55519,50351.04,0.0553,2
1464,69625,99658.81,0.0942,4
1465,65891,28762.2,0.0558,2
1466,10378,14367.83,0.0904,5
1467,3458,99101.84,0.0725,3
1468,44644,87695.4,0.0874,5
1469,84569,49873.47,0.0766,2
1470,29075,10660.59,0.0557,2
1471,42752,3255.55,0.0793,3
1472,77965,68404.56,0.082,2
1473,57036,82592.79,0.0821,2
1474,39866,15308.16,0.0561,4
1475,88849,61395.56,0.0762,3
1476,39244,44703.19,0.0786,1
1477,84888,93330.6,0.0565,1
1478,71207,6808.69,0.0695,5
1479,42979,42118.86,0.0654,2
1480,95005,30934.45,0.0619,2
1481,55716,27665.04,0.0753,5
1482,17433,84489.78,0.0637,2
1483,65970,11505.28,0.0827,5
1484,73911,70556.47,0.0517,3
1485,32744,12241.78,0.0711,2
1486,18306,3517.79,0.0897,4
1487,24644,46822.28,0.0564,2
1488,84454,95097.69,0.0593,4
1489,53781,70631.88,0.0517,5
1490,8780,83511.81,0.0692,4
1491,65646,96308.29,0.0974,1
1492,48549,27797.21,0.0572,3
1493,96885,85970.41,0.0728,1
1494,80657,85311.9,0.0567,2
1495,95240,6240.29,0.0837,3
1496,23664,31511.94,0.0989,1
1497,71337,21492.31,0.0655,4
1498,53688,97180.39,0.0895,4
1499,1651,64025.17,0.0754,5
1500,41610,91356.77,0.0733,2
1501,34422,85293.61,0.0674,3
1502,52689,73473.92,0.0969,4
1503,49301,3284.89,0.0524,5
1504,34754,21047.24,0.0817,5
1505,17123,49962.4,0.0856,5
1506,36477,30287.59,0.0645,4
1507,38732,95785.29,0.0702,2
1508,79671,25710.27,0.0854,1
1509,16140,39854.35,0.0804,5
1510,52730,65518.26,0.0664,5
1511,56025,73525.31,0.0952,4
1512,62560,80056.38,0.0812,3
1513,90978,2831.98,0.0768,2
1514,8575,16122.49,0.061,5
1515,80161,9452.05,0.0546,2
1516,10967,25988.42,0.0997,4
1517,12825,59167.93,0.0791,1
1518,2960,80888.26,0.0816,3
1519,72113,21825.05,0.0533,3
1520,53964,41624.72,0.0977,3
1521,66397,14293.45,0.0691,2
1522,13680,48756.66,0.0649,1
1523,81739,90535.93,0.0629,4
1524,65230,1796.32,0.0655,5
1525,84891,68705.9,0.0773,4
1526,72357,4378.2,0.0778,5
1527,16267,86240.14,0.0998,4
1528,5367,76700.05,0.0833,2
1529,38921,1041.26,0.0942,1
1530,99786,8789.84,0.0544,1
1531,24044,13402.4,0.0624,4
1532,22086,77267.69,0.0884,1
1533,89865,69385.74,0.0636,3
1534,12650,96790.69,0.086,3
1535,10267,69031.64,0.0592,2
1536,81573,36370.28,0.0534,2
1537,15354,50502.61,0.0583,4
1538,67503,45108.45,0.068,1
1539,10093,67992.61,0.0817,3
1540,8986,72950.63,0.0622,4
1541,8611,27755.99,0.086,2
1542,24821,86020.45,0.0572,5
1543,70105,64185.6,0.0553,2
1544,45276,60257.64,0.0658,3
1545,4534,15764.26,0.0585,2
1546,96770,61758.05,0.0795,1
1547,20871,1642.28,0.0689,3
1548,72936,9449.9,0.0924,2
1549,67006,24919.3,0.077,4
1550,34675,38497.11,0.0794,2
1551,82250,86516.14,0.0686,1
1552,37898,19761.39,0.0742,3
1553,83339,25473.97,0.0796,5
1554,72774,48838.91,0.066,1
1555,59180,47285.26,0.0787,3
1556,12789,53677.04,0.0544,4
