transaction_id,account_id,transaction_type,transaction_amount,transaction_date
630,11972,Transfer,-942.69,2023-03-07
631,8687,Deposit,-924.51,2023-03-27
632,85981,Withdrawal,287.11,2023-03-03
633,29427,Withdrawal,-478.35,2023-03-08
634,87089,Deposit,383.0,2023-03-14
635,38682,Deposit,480.41,2023-03-20
636,29554,Withdrawal,-763.42,2023-03-07
637,12273,Transfer,-204.6,2023-03-27
638,34730,Withdrawal,-217.54,2023-03-23
639,51784,Transfer,-932.63,2023-03-17
640,93803,Transfer,-891.65,2023-03-01
641,10014,Withdrawal,420.02,2023-03-16
642,47249,Deposit,303.09,2023-03-11
643,54739,Deposit,-760.25,2023-03-26
644,35254,Transfer,607.27,2023-03-24
645,72992,Deposit,473.64,2023-03-17
646,21541,Deposit,619.69,2023-03-06
647,74901,Transfer,-364.38,2023-03-15
648,67002,Transfer,44.66,2023-03-02
649,96284,Transfer,73.19,2023-03-27
650,68097,Transfer,319.31,2023-03-25
651,19813,Deposit,720.93,2023-03-07
652,75192,Withdrawal,-675.83,2023-03-11
653,71686,Deposit,504.94,2023-03-01
654,63042,Deposit,941.64,2023-03-24
655,25252,Withdrawal,-875.6,2023-03-29
656,90229,Transfer,35.95,2023-03-06
657,19709,Transfer,808.23,2023-03-19
658,71018,Withdrawal,-334.34,2023-03-13
659,69735,Deposit,83.04,2023-03-24
660,70805,Withdrawal,-393.92,2023-03-27
661,71930,Deposit,438.24,2023-03-30
662,43421,Deposit,782.52,2023-03-15
663,4636,Transfer,731.92,2023-03-20
664,30094,Deposit,-296.49,2023-03-25
665,3229,Withdrawal,561.31,2023-03-03
666,38182,Deposit,-250.76,2023-03-06
667,32460,Deposit,-722.84,2023-03-09
668,64242,Transfer,-734.59,2023-03-28
669,16516,Withdrawal,589.42,2023-03-31
670,1891,Withdrawal,-28.56,2023-03-09
671,16005,Deposit,-635.79,2023-03-02
672,26967,Deposit,-835.71,2023-03-16
673,96026,Transfer,465.24,2023-03-20
674,52907,Deposit,250.94,2023-03-29
675,57451,Withdrawal,-527.82,2023-03-27
676,86688,Withdrawal,690.06,2023-03-11
677,10302,Deposit,254.76,2023-03-16
678,48478,Transfer,524.39,2023-03-21
679,20997,Transfer,310.22,2023-03-21
680,30771,Transfer,855.52,2023-03-03
681,89845,Transfer,197.42,2023-03-27
682,69138,Withdrawal,-982.47,2023-03-27
683,51363,Withdrawal,-33.02,2023-03-28
684,99894,Transfer,636.89,2023-03-16
685,45643,Deposit,-716.12,2023-03-11
686,8836,Transfer,971.0,2023-03-04
687,82903,Transfer,243.83,2023-03-28
688,80542,Deposit,167.87,2023-03-11
689,81059,Withdrawal,-893.09,2023-03-04
690,37494,Transfer,-816.64,2023-03-24
691,34139,Withdrawal,-730.32,2023-03-25
692,77760,Deposit,-196.62,2023-03-01
693,79192,Transfer,-593.6,2023-03-26
694,700,Withdrawal,251.16,2023-03-25
695,3427,Withdrawal,360.45,2023-03-07
696,39349,Transfer,28.39,2023-03-16
697,50942,Deposit,-966.22,2023-03-22
698,64993,Withdrawal,-816.63,2023-03-18
699,34630,Transfer,-132.08,2023-03-15
700,72063,Deposit,756.7,2023-03-27
701,2880,Withdrawal,-899.09,2023-03-31
702,68617,Transfer,-488.73,2023-03-05
703,61316,Deposit,-546.67,2023-03-22
704,40253,Withdrawal,978.51,2023-03-03
705,96021,Transfer,883.05,2023-03-31
706,22297,Deposit,795.13,2023-03-17
707,91426,Transfer,199.27,2023-03-31
708,59841,Deposit,-364.73,2023-03-09
709,60874,Withdrawal,-572.86,2023-03-26
710,41707,Deposit,-660.08,2023-03-14
711,62366,Deposit,-56.94,2023-03-20
712,51878,Withdrawal,984.12,2023-03-21
713,20751,Transfer,985.22,2023-03-15
714,60107,Withdrawal,-921.74,2023-03-31
715,76435,Withdrawal,981.19,2023-03-28
716,38390,Transfer,-739.99,2023-03-05
717,35080,Withdrawal,-297.21,2023-03-21
718,15458,Deposit,-501.37,2023-03-12
719,45662,Deposit,-286.87,2023-03-23
720,3390,Withdrawal,119.77,2023-03-22
721,46612,Transfer,920.16,2023-03-25
722,22675,Withdrawal,-249.26,2023-03-29
723,28354,Withdrawal,6.74,2023-03-14
724,88789,Deposit,-819.75,2023-03-29
725,9475,Transfer,-858.03,2023-03-03
726,68296,Transfer,-390.81,2023-03-17
727,74551,Transfer,-681.97,2023-03-19
728,42085,Withdrawal,-110.86,2023-03-20
729,13234,Deposit,-283.57,2023-03-10
730,5205,Withdrawal,-880.05,2023-03-31
731,6752,Withdrawal,381.63,2023-03-04
732,78486,Withdrawal,-486.46,2023-03-22
733,50348,Deposit,-288.11,2023-03-29
734,3274,Transfer,677.3,2023-03-10
735,23910,Transfer,-140.95,2023-03-25
736,18168,Transfer,-212.87,2023-03-23
737,75640,Transfer,-158.12,2023-03-31
738,52166,Deposit,-642.78,2023-03-30
739,54636,Deposit,486.77,2023-03-29
740,66587,Deposit,560.06,2023-03-24
741,31834,Deposit,-325.41,2023-03-25
742,77819,Deposit,351.38,2023-03-11
743,79893,Transfer,-756.75,2023-03-23
744,25909,Withdrawal,347.9,2023-03-22
745,11519,Deposit,294.19,2023-03-21
746,31570,Deposit,744.23,2023-03-05
747,41209,Withdrawal,-907.25,2023-03-07
748,29294,Transfer,-691.72,2023-03-26
749,78374,Deposit,-242.8,2023-03-13
750,85132,Transfer,472.63,2023-03-12
751,63553,Withdrawal,590.86,2023-03-23
752,87793,Deposit,-176.63,2023-03-16
753,26607,Deposit,-904.08,2023-03-05
754,84344,Deposit,-416.04,2023-03-16
755,63598,Transfer,-772.24,2023-03-12
756,58603,Deposit,-326.45,2023-03-27
757,91610,Deposit,286.13,2023-03-01
758,32515,Deposit,473.24,2023-03-05
759,10935,Transfer,-374.93,2023-03-10
760,77139,Withdrawal,-348.74,2023-03-17
761,30046,Withdrawal,-252.09,2023-03-09
762,90721,Transfer,-236.96,2023-03-09
763,62885,Withdrawal,685.88,2023-03-12
764,53480,Withdrawal,352.77,2023-03-16
765,8234,Transfer,400.28,2023-03-29
766,1153,Deposit,825.79,2023-03-18
767,77756,Transfer,137.96,2023-03-28
768,46734,Deposit,565.98,2023-03-22
769,61234,Deposit,-662.52,2023-03-17
770,59944,Withdrawal,179.15,2023-03-18
771,2188,Withdrawal,309.72,2023-03-27
772,60891,Deposit,-428.53,2023-03-26
773,7237,Deposit,-404.6,2023-03-03
774,1183,Transfer,714.89,2023-03-05
775,20700,Withdrawal,-995.09,2023-03-04
776,76069,Deposit,-852.36,2023-03-29
777,1405,Transfer,282.64,2023-03-21
778,10506,Transfer,-509.67,2023-03-11
779,75025,Withdrawal,397.5,2023-03-10
780,11243,Withdrawal,-195.09,2023-03-25
781,19526,Withdrawal,522.53,2023-03-20
782,24959,Transfer,443.81,2023-03-04
783,32132,Transfer,-390.56,2023-03-30
784,56460,Deposit,75.18,2023-03-04
785,53940,Withdrawal,306.62,2023-03-15
786,9171,Transfer,-33.76,2023-03-12
787,36187,Transfer,-143.02,2023-03-12
788,34679,Deposit,169.43,2023-03-10
789,37114,Transfer,379.05,2023-03-23
790,8326,Transfer,300.91,2023-03-24
791,17542,Transfer,749.35,2023-03-12
792,69521,Deposit,-367.14,2023-03-21
793,12939,Transfer,-84.37,2023-03-07
794,16857,Transfer,913.69,2023-03-24
795,49117,Withdrawal,41.08,2023-03-28
796,41008,Withdrawal,-850.19,2023-03-19
797,33475,Withdrawal,349.68,2023-03-15
798,95163,Deposit,-145.36,2023-03-14
799,95211,Withdrawal,-93.29,2023-03-16
800,92218,Transfer,-204.68,2023-03-16
801,76715,Deposit,3.63,2023-03-03
802,89898,Withdrawal,-666.55,2023-03-24
803,45738,Deposit,-540.38,2023-03-12
804,6185,Deposit,-462.09,2023-03-07
805,51330,Deposit,-934.32,2023-03-22
806,24058,Deposit,-779.2,2023-03-03
807,19764,Deposit,-869.25,2023-03-14
808,43547,Deposit,-123.55,2023-03-24
809,95777,Transfer,274.56,2023-03-11
810,94836,Withdrawal,294.16,2023-03-23
811,32887,Transfer,-694.63,2023-03-31
812,27226,Withdrawal,-374.72,2023-03-01
813,38016,Deposit,355.9,2023-03-05
814,3800,Deposit,-419.22,2023-03-26
815,69216,Transfer,365.79,2023-03-08
816,40315,Deposit,-591.15,2023-03-19
817,27391,Transfer,72.85,2023-03-27
818,45462,Deposit,-116.19,2023-03-28
819,51886,Deposit,-573.57,2023-03-09
820,84985,Transfer,-266.92,2023-03-30
821,53494,Deposit,33.47,2023-03-22
822,90794,Deposit,634.56,2023-03-03
823,89876,Deposit,680.61,2023-03-16
824,30465,Transfer,83.59,2023-03-04
825,87818,Deposit,-282.32,2023-03-21
826,46585,Withdrawal,884.15,2023-03-21
827,69639,Withdrawal,-717.63,2023-03-25
828,12486,Transfer,951.98,2023-03-21
829,76511,Withdrawal,370.89,2023-03-07
830,98018,Withdrawal,-85.44,2023-03-14
831,71776,Deposit,-115.61,2023-03-15
832,6740,Withdrawal,711.79,2023-03-11
833,38808,Withdrawal,-727.05,2023-03-30
834,74839,Transfer,-668.08,2023-03-04
835,85594,Transfer,600.83,2023-03-21
836,31312,Transfer,550.47,2023-03-04
837,96125,Withdrawal,113.3,2023-03-12
838,16436,Transfer,615.98,2023-03-03
839,46987,Deposit,-561.87,2023-03-10
840,20842,Deposit,-541.99,2023-03-19
841,22218,Transfer,-255.22,2023-03-28
842,55361,Withdrawal,-174.5,2023-03-24
843,51306,Transfer,-949.67,2023-03-10
844,47381,Withdrawal,-351.58,2023-03-20
845,60570,Deposit,551.3,2023-03-13
846,32676,Deposit,927.36,2023-03-06
847,70717,Withdrawal,676.01,2023-03-26
848,98423,Withdrawal,654.81,2023-03-31
849,40426,Transfer,-523.25,2023-03-21
850,29787,Deposit,-405.63,2023-03-06
851,36000,Deposit,-616.07,2023-03-06
852,42202,Withdrawal,596.61,2023-03-29
853,32708,Withdrawal,-5.38,2023-03-28
854,37285,Withdrawal,100.51,2023-03-29
855,46374,Withdrawal,-932.97,2023-03-25
856,60186,Transfer,281.16,2023-03-28
857,98963,Deposit,669.54,2023-03-28
858,49279,Deposit,-208.8,2023-03-22
859,49931,Transfer,-202.63,2023-03-30
860,67769,Withdrawal,-902.48,2023-03-24
861,54775,Withdrawal,-378.6,2023-03-19
862,50088,Deposit,-400.39,2023-03-12
863,37031,Transfer,-960.56,2023-03-02
864,51606,Deposit,949.22,2023-03-29
865,33060,Deposit,116.48,2023-03-11
866,53493,Deposit,897.06,2023-03-12
867,58490,Transfer,-183.5,2023-03-19
868,15515,Deposit,-943.07,2023-03-13
869,10491,Transfer,-502.76,2023-03-03
870,8421,Withdrawal,508.05,2023-03-22
871,29550,Deposit,-176.56,2023-03-02
872,32392,Withdrawal,-145.86,2023-03-24
873,56554,Withdrawal,361.13,2023-03-10
874,39773,Deposit,762.42,2023-03-05
875,17118,Deposit,-654.91,2023-03-20
876,81534,Withdrawal,803.22,2023-03-22
877,32622,Withdrawal,969.56,2023-03-08
878,61511,Transfer,264.26,2023-03-18
879,93641,Withdrawal,-271.71,2023-03-14
880,36530,Transfer,-284.1,2023-03-19
881,90060,Withdrawal,804.95,2023-03-30
882,67271,Withdrawal,196.9,2023-03-31
883,26961,Withdrawal,-838.52,2023-03-28
884,41165,Transfer,-984.78,2023-03-31
885,77994,Transfer,15.9,2023-03-03
886,28502,Deposit,-66.1,2023-03-23
887,57378,Deposit,-333.33,2023-03-12
888,35603,Transfer,-491.61,2023-03-04
889,35590,Transfer,765.57,2023-03-31
890,55709,Transfer,723.15,2023-03-12
891,77261,Transfer,-798.99,2023-03-30
892,59036,Withdrawal,846.26,2023-03-11
893,91454,Transfer,-582.92,2023-03-30
894,77594,Withdrawal,-163.73,2023-03-03
895,30657,Transfer,392.14,2023-03-21
896,85687,Deposit,427.7,2023-03-04
897,84419,Deposit,-166.01,2023-03-26
898,65366,Deposit,547.83,2023-03-24
899,8594,Withdrawal,-228.85,2023-03-03
900,14267,Deposit,-456.29,2023-03-09
901,1434,Withdrawal,772.66,2023-03-19
902,70635,Deposit,-798.54,2023-03-30
903,16813,Transfer,-774.9,2023-03-31
904,19388,Deposit,-163.81,2023-03-14
905,91983,Withdrawal,326.65,2023-03-06
906,57127,Withdrawal,807.65,2023-03-18
907,97532,Transfer,550.86,2023-03-31
908,43973,Transfer,740.16,2023-03-12
909,62706,Transfer,-874.57,2023-03-06
910,89709,Withdrawal,-227.11,2023-03-19
911,39510,Withdrawal,290.65,2023-03-17
912,49449,Deposit,69.96,2023-03-11
913,51334,Transfer,-49.4,2023-03-21
914,43975,Withdrawal,-369.82,2023-03-16
915,99000,Deposit,-258.61,2023-03-03
916,79959,Transfer,-145.92,2023-03-12
917,65148,Withdrawal,185.53,2023-03-31
918,52043,Transfer,887.71,2023-03-12
919,87907,Withdrawal,-749.52,2023-03-10
920,85059,Deposit,71.8,2023-03-07
921,52928,Deposit,-714.79,2023-03-16
922,62740,Withdrawal,-86.6,2023-03-29
923,94558,Transfer,382.27,2023-03-17
924,62967,Deposit,153.0,2023-03-18
925,95532,Withdrawal,-240.95,2023-03-19
926,78581,Transfer,-392.28,2023-03-23
927,71618,Transfer,-519.54,2023-03-16
928,20011,Withdrawal,-13.32,2023-03-12
929,52784,Withdrawal,-507.53,2023-03-22
930,74622,Withdrawal,636.56,2023-03-15
931,37582,Transfer,-385.39,2023-03-01
932,81851,Deposit,-972.36,2023-03-19
933,3212,Transfer,388.89,2023-03-11
934,70244,Withdrawal,-237.54,2023-03-23
935,93242,Withdrawal,-313.48,2023-03-12
936,24356,Withdrawal,-500.65,2023-03-02
937,83661,Deposit,327.91,2023-03-16
938,23794,Transfer,552.56,2023-03-25
939,19674,Transfer,179.54,2023-03-21
940,16702,Transfer,-347.38,2023-03-31
941,67178,Deposit,27.13,2023-03-13
942,65082,Transfer,-821.07,2023-03-23
943,66919,Withdrawal,-444.0,2023-03-05
944,4364,Deposit,11.29,2023-03-04
945,81837,Deposit,288.38,2023-03-26
946,41299,Deposit,776.03,2023-03-09
947,29065,Transfer,665.78,2023-03-22
948,1476,Withdrawal,648.48,2023-03-26
949,40936,Deposit,127.57,2023-03-29
950,38720,Deposit,-616.63,2023-03-22
951,3201,Withdrawal,691.76,2023-03-16
952,34947,Transfer,101.32,2023-03-11
953,56530,Transfer,288.08,2023-03-20
954,90647,Deposit,662.27,2023-03-05
955,98179,Withdrawal,6.39,2023-03-23
956,71807,Transfer,-396.98,2023-03-22
957,66284,Withdrawal,57.92,2023-03-01
958,30316,Withdrawal,217.83,2023-03-15
959,67898,Deposit,11.53,2023-03-21
960,74650,Transfer,-775.84,2023-03-28
961,61572,Deposit,-457.64,2023-03-04
962,45248,Deposit,863.3,2023-03-10
963,30490,Transfer,-110.76,2023-03-21
964,25677,Transfer,481.16,2023-03-27
965,39246,Transfer,858.81,2023-03-21
966,32607,Withdrawal,248.62,2023-03-30
967,18220,Deposit,-541.97,2023-03-19
968,507,Withdrawal,667.41,2023-03-08
969,26340,Transfer,645.06,2023-03-05
970,18908,Transfer,-51.04,2023-03-13
971,43385,Withdrawal,474.81,2023-03-11
972,43320,Withdrawal,-475.05,2023-03-22
973,75584,Deposit,585.17,2023-03-26
974,20489,Transfer,674.69,2023-03-06
975,57855,Withdrawal,89.25,2023-03-21
976,33341,Transfer,413.32,2023-03-20
977,70728,Deposit,-718.07,2023-03-21
978,33515,Withdrawal,778.27,2023-03-29
979,31571,Withdrawal,-159.48,2023-03-19
980,64173,Deposit,-679.32,2023-03-15
981,3399,Deposit,693.13,2023-03-06
982,16682,Deposit,-506.7,2023-03-18
983,69866,Transfer,-906.84,2023-03-13
984,19358,Withdrawal,398.37,2023-03-29
985,17516,Deposit,-208.86,2023-03-04
986,53455,Withdrawal,-871.9,2023-03-20
987,82568,Transfer,-280.44,2023-03-05
988,65334,Deposit,743.39,2023-03-28
989,76609,Withdrawal,-955.2,2023-03-06
990,90068,Deposit,991.48,2023-03-31
991,98768,Deposit,-675.88,2023-03-27
992,90405,Transfer,870.01,2023-03-24
993,20483,Withdrawal,-129.54,2023-03-15
994,64503,Withdrawal,-128.96,2023-03-08
995,52806,Deposit,83.07,2023-03-06
996,15381,Transfer,-435.7,2023-03-31
997,85825,Transfer,-896.66,2023-03-22
998,838,Withdrawal,-390.39,2023-03-06
999,27337,Withdrawal,-639.13,2023-03-13
1000,59022,Transfer,118.45,2023-03-23
1001,84219,Deposit,-713.7,2023-03-12
1002,72701,Deposit,-61.87,2023-03-21
1003,48619,Withdrawal,-72.35,2023-03-21
1004,94741,Deposit,-548.56,2023-03-23
1005,59906,Transfer,-860.63,2023-03-03
1006,49339,Withdrawal,748.33,2023-03-18
1007,23020,Deposit,-811.93,2023-03-13
1008,99394,Transfer,-705.53,2023-03-29
1009,9864,Transfer,-35.81,2023-03-25
1010,47775,Transfer,-266.12,2023-03-11
1011,93048,Transfer,810.34,2023-03-02
1012,74862,Transfer,-789.73,2023-03-02
1013,38162,Withdrawal,-33.73,2023-03-11
1014,81895,Deposit,-930.91,2023-03-24
1015,92595,Withdrawal,-647.03,2023-03-10
1016,45821,Deposit,807.56,2023-03-03
1017,12217,Withdrawal,814.77,2023-03-13
1018,37115,Transfer,-386.79,2023-03-30
1019,33705,Withdrawal,632.04,2023-03-04
1020,43331,Transfer,673.47,2023-03-30
1021,54279,Deposit,782.47,2023-03-14
1022,77993,Deposit,-100.0,2023-03-31
1023,72355,Deposit,355.36,2023-03-29
1024,1132,Withdrawal,864.21,2023-03-25
1025,80207,Deposit,-459.38,2023-03-12
1026,94916,Transfer,-915.05,2023-03-30
1027,32556,Transfer,384.99,2023-03-17
1028,64987,Withdrawal,324.38,2023-03-30
1029,10986,Transfer,617.76,2023-03-03
1030,53509,Deposit,351.56,2023-03-10
1031,8091,Deposit,-764.29,2023-03-07
1032,94364,Withdrawal,721.14,2023-03-25
1033,12120,Deposit,-164.73,2023-03-22
1034,20630,Transfer,743.47,2023-03-15
1035,5905,Withdrawal,109.94,2023-03-27
1036,50063,Transfer,-83.76,2023-03-29
1037,19219,Withdrawal,-79.72,2023-03-11
1038,88715,Withdrawal,154.75,2023-03-18
1039,66103,Withdrawal,-955.36,2023-03-13
1040,54181,Transfer,-872.56,2023-03-30
1041,40800,Withdrawal,-573.11,2023-03-28
1042,71312,Withdrawal,-904.89,2023-03-26
1043,29074,Deposit,-783.44,2023-03-03
1044,36910,Transfer,311.08,2023-03-19
1045,59824,Deposit,-976.73,2023-03-05
1046,84831,Deposit,-971.51,2023-03-07
1047,19859,Deposit,-658.3,2023-03-09
1048,5636,Withdrawal,-364.54,2023-03-08
1049,11906,Transfer,-252.12,2023-03-08
1050,32649,Withdrawal,-339.44,2023-03-23
1051,5948,Withdrawal,248.51,2023-03-17
1052,70395,Deposit,-160.47,2023-03-25
1053,28765,Withdrawal,482.38,2023-03-15
1054,57906,Transfer,-23.14,2023-03-18
1055,74722,Transfer,-262.87,2023-03-26
1056,19343,Transfer,674.35,2023-03-25
1057,70932,Transfer,-232.96,2023-03-14
1058,90544,Withdrawal,-37.89,2023-03-08
1059,23772,Withdrawal,-135.72,2023-03-03
1060,78329,Transfer,439.67,2023-03-08
1061,81157,Transfer,-440.06,2023-03-06
1062,83765,Withdrawal,-683.29,2023-03-10
1063,73804,Deposit,-435.29,2023-03-26
1064,83093,Deposit,-822.56,2023-03-02
1065,50613,Transfer,884.77,2023-03-26
1066,45645,Transfer,977.28,2023-03-14
1067,49505,Deposit,238.92,2023-03-18
1068,98407,Transfer,623.88,2023-03-22
1069,76304,Withdrawal,728.69,2023-03-12
1070,83786,Deposit,-856.22,2023-03-27
1071,48541,Transfer,-569.83,2023-03-11
1072,94564,Withdrawal,542.28,2023-03-15
1073,6612,Withdrawal,46.76,2023-03-09
1074,79004,Deposit,433.29,2023-03-05
1075,41015,Withdrawal,52.37,2023-03-26
1076,58973,Withdrawal,-576.53,2023-03-24
1077,76465,Deposit,450.53,2023-03-09
1078,89471,Transfer,-431.33,2023-03-07
1079,46422,Withdrawal,824.9,2023-03-22
1080,55196,Withdrawal,731.22,2023-03-04
1081,44236,Transfer,4.22,2023-03-24
1082,3870,Transfer,-778.11,2023-03-06
1083,15547,Withdrawal,571.8,2023-03-11
1084,66276,Withdrawal,944.34,2023-03-11
1085,81430,Withdrawal,173.02,2023-03-20
1086,6921,Deposit,-599.97,2023-03-31
1087,8134,Transfer,661.18,2023-03-23
1088,5102,Transfer,-257.3,2023-03-25
1089,42090,Withdrawal,-256.03,2023-03-05
1090,63442,Withdrawal,-68.17,2023-03-29
1091,28719,Deposit,-905.65,2023-03-25
1092,10437,Deposit,882.75,2023-03-31
1093,88466,Withdrawal,-100.93,2023-03-11
1094,9885,Deposit,691.19,2023-03-17
1095,77222,Transfer,-700.78,2023-03-18
1096,72061,Deposit,67.05,2023-03-20
1097,13582,Transfer,693.16,2023-03-17
1098,27509,Deposit,-386.34,2023-03-19
1099,47307,Deposit,382.7,2023-03-07
1100,83890,Deposit,-308.8,2023-03-24
1101,4912,Deposit,749.72,2023-03-01
1102,47435,Transfer,-393.94,2023-03-17
1103,65005,Transfer,-642.21,2023-03-10
1104,88841,Transfer,131.27,2023-03-05
1105,79896,Deposit,-548.42,2023-03-19
1106,34087,Transfer,151.55,2023-03-23
1107,38122,Deposit,-294.67,2023-03-05
1108,83154,Withdrawal,941.69,2023-03-09
1109,45973,Transfer,774.9,2023-03-31
1110,47255,Withdrawal,-308.05,2023-03-01
1111,56051,Withdrawal,122.05,2023-03-08
1112,76212,Withdrawal,656.39,2023-03-26
1113,68615,Withdrawal,398.57,2023-03-18
1114,54850,Withdrawal,-945.06,2023-03-17
1115,39561,Withdrawal,-974.3,2023-03-14
1116,19640,Withdrawal,-184.28,2023-03-28
1117,22208,Withdrawal,-781.34,2023-03-13
1118,57755,Withdrawal,345.0,2023-03-07
1119,94923,Deposit,285.62,2023-03-01
1120,25367,Transfer,-276.12,2023-03-09
1121,77534,Transfer,621.77,2023-03-26
1122,91911,Withdrawal,99.7,2023-03-17
1123,68842,Transfer,-605.04,2023-03-09
1124,42295,Withdrawal,247.48,2023-03-15
1125,94938,Withdrawal,-223.74,2023-03-16
1126,13392,Withdrawal,425.71,2023-03-29
1127,42314,Deposit,478.23,2023-03-19
1128,57008,Deposit,671.44,2023-03-06
1129,56043,Transfer,-283.72,2023-03-12
1130,41741,Withdrawal,435.34,2023-03-27
1131,83225,Withdrawal,846.28,2023-03-12
1132,87823,Deposit,-398.37,2023-03-17
1133,59879,Transfer,715.4,2023-03-31
1134,68477,Transfer,102.19,2023-03-29
1135,84902,Transfer,62.87,2023-03-06
1136,90654,Withdrawal,248.27,2023-03-29
1137,49084,Withdrawal,480.16,2023-03-05
1138,10628,Deposit,267.77,2023-03-31
1139,8393,Transfer,-444.0,2023-03-05
1140,62820,Withdrawal,-695.26,2023-03-04
1141,5228,Withdrawal,336.24,2023-03-24
1142,23360,Withdrawal,-846.6,2023-03-30
1143,76708,Withdrawal,-627.01,2023-03-18
1144,93188,Withdrawal,-488.25,2023-03-29
1145,17947,Transfer,809.27,2023-03-02
1146,24442,Transfer,-819.37,2023-03-03
1147,63500,Withdrawal,502.72,2023-03-02
1148,50432,Deposit,-100.39,2023-03-06
1149,46345,Withdrawal,-404.01,2023-03-15
1150,6157,Deposit,-333.45,2023-03-13
1151,6907,Deposit,-467.68,2023-03-17
1152,15433,Withdrawal,265.93,2023-03-18
1153,13304,Deposit,562.8,2023-03-12
1154,17568,Transfer,601.06,2023-03-03
1155,99002,Withdrawal,715.91,2023-03-07
1156,63758,Transfer,-553.61,2023-03-31
1157,87333,Transfer,216.61,2023-03-20
1158,77603,Transfer,164.16,2023-03-30
1159,98458,Transfer,-680.69,2023-03-28
1160,71414,Withdrawal,353.39,2023-03-11
1161,95904,Withdrawal,444.88,2023-03-21
1162,40229,Transfer,790.55,2023-03-22
1163,95590,Deposit,-597.41,2023-03-09
1164,31916,Withdrawal,-123.52,2023-03-23
